contig_id	mean_contig	cluster_id	nucl_freq.gc	length	NA	color
NODE_10288_length_1905_cov_2.917297	5.252	14	66.246719160105	1905	1other	1other
NODE_10289_length_1905_cov_2.581081	4.914	38	72.3482849604222	1905	1other	1other
NODE_1029_length_35869_cov_5.761099	9.77533333333333	7	60.1020379715074	35869	1other	1other
NODE_10290_length_1905_cov_2.514595	5.17	38	72.1259842519685	1905	1other	1other
NODE_10291_length_1904_cov_3.194700	5.725	14	61.5021008403361	1904	1other	1other
NODE_10292_length_1904_cov_3.082207	8.839	2	66.3865546218487	1904	1other	1other
NODE_10293_length_1904_cov_2.984857	6.818	14	66.4915966386555	1904	1other	1other
NODE_10294_length_1904_cov_2.757166	4.789	38	71.0084033613445	1904	1other	1other
NODE_10295_length_1904_cov_2.734992	5.27	2	65.7563025210084	1904	1other	1other
NODE_10296_length_1904_cov_2.478096	4.128	14	63.1827731092437	1904	1other	1other
NODE_10297_length_1904_cov_2.058410	4.821	12	75.026399155227	1904	1other	1other
NODE_10298_length_1904_cov_1.859924	3.581	12	73.1784582893347	1904	1other	1other
NODE_10299_length_1903_cov_4.313312	5.76	38	65.2128218602207	1903	1other	1other
NODE_103_length_219368_cov_70.426655	115.631333333333	22	48.2268274440411	219368	ascomycete	ascomycete
NODE_1030_length_35832_cov_21.428040	34.947	34	51.2897102339345	35832	1other	1other
NODE_10300_length_1903_cov_3.480519	5.451	7	49.5533368365738	1903	1other	1other
NODE_10301_length_1903_cov_3.435606	6.571	12	66.4739884393064	1903	1other	1other
NODE_10302_length_1903_cov_3.199134	5.85	14	57.6862123613312	1903	1other	1other
NODE_10303_length_1903_cov_2.352814	4.587	38	65.9485023646873	1903	1other	1other
NODE_10304_length_1903_cov_2.331710	4.818	38	68.260641093011	1903	1other	1other
NODE_10305_length_1902_cov_2.678397	4.307	14	62.8964059196617	1902	1other	1other
NODE_10306_length_1902_cov_2.350298	3.925	38	63.6459989401166	1902	1other	1other
NODE_10307_length_1902_cov_2.268002	4.166	12	72.1345951629863	1902	1other	1other
NODE_10308_length_1902_cov_2.076881	3.94	14	64.9577167019028	1902	1other	1other
NODE_10309_length_1901_cov_68.384615	107.846	31	70.6996317727512	1901	1other	1other
NODE_1031_length_35781_cov_8.823546	14.6033333333333	6	60.3486449370814	35781	1other	1other
NODE_10310_length_1901_cov_16.308234	26.834	31	66.2809047869542	1901	1other	1other
NODE_10311_length_1901_cov_7.181473	12.388	2	68.5954760652288	1901	1other	1other
NODE_10312_length_1901_cov_3.176598	5.425	38	69.1741188847975	1901	1other	1other
NODE_10313_length_1901_cov_2.622427	4.427	14	60.4944765912678	1901	1other	1other
NODE_10314_length_1901_cov_2.590466	4.148	14	62.4408206207259	1901	1other	1other
NODE_10315_length_1900_cov_6.392954	10.318	2	58.6842105263158	1900	1other	1other
NODE_10316_length_1900_cov_3.937669	7.548	2	63.4920634920635	1900	1other	1other
NODE_10317_length_1900_cov_3.836856	6.297	2	68.8947368421053	1900	1other	1other
NODE_10318_length_1900_cov_3.570732	6.604	2	66.6315789473684	1900	1other	1other
NODE_10319_length_1900_cov_3.161518	5.633	14	64.2631578947368	1900	1other	1other
NODE_1032_length_35765_cov_20.955335	33.9966666666667	34	50.4780707939642	35765	1other	1other
NODE_10320_length_1900_cov_2.978862	6.032	38	63.3157894736842	1900	1other	1other
NODE_10321_length_1900_cov_2.910027	5.221	14	63.8421052631579	1900	1other	1other
NODE_10322_length_1900_cov_2.808672	4.581	14	58.1578947368421	1900	1other	1other
NODE_10323_length_1900_cov_2.393496	3.88	14	54.6842105263158	1900	1other	1other
NODE_10324_length_1900_cov_2.198916	3.649	16	62.3157894736842	1900	1other	1other
NODE_10325_length_1900_cov_1.839566	3.644	38	68.7830687830688	1900	1other	1other
NODE_10326_length_1899_cov_41.503254	66.245	31	70.6687730384413	1899	1other	1other
NODE_10327_length_1899_cov_8.763015	13.635	38	66.1927330173776	1899	1other	1other
NODE_10328_length_1899_cov_4.960954	8.405	38	62.8751974723539	1899	1other	1other
NODE_10329_length_1899_cov_3.850868	6.621	38	71.7219589257504	1899	1other	1other
NODE_1033_length_35725_cov_67.947715	112.125666666667	39	40.2771168649405	35725	ascomycete	ascomycete
NODE_10330_length_1899_cov_3.808026	6.576	14	61.1374407582938	1899	1other	1other
NODE_10331_length_1899_cov_3.142625	5.056	14	57.9252238020011	1899	1other	1other
NODE_10332_length_1899_cov_3.119306	5.632	14	61.506055818852	1899	1other	1other
NODE_10333_length_1899_cov_2.579718	5.246	12	71.9325961032122	1899	1other	1other
NODE_10334_length_1899_cov_2.565076	4.823	2	68.3517640863612	1899	1other	1other
NODE_10335_length_1898_cov_25.597938	40.981	31	70.4425711275026	1898	1other	1other
NODE_10336_length_1898_cov_4.857840	8.539	38	69.8103266596417	1898	1other	1other
NODE_10337_length_1898_cov_3.529571	7.222	38	71.0748155953635	1898	1other	1other
NODE_10338_length_1898_cov_3.216495	6.333	38	73.1296101159115	1898	1other	1other
NODE_10339_length_1898_cov_2.901791	4.78	14	59.9051633298209	1898	1other	1other
NODE_1034_length_35699_cov_20.598165	33.2246666666667	34	50.7745314994818	35699	1other	1other
NODE_10340_length_1898_cov_2.493760	4.505	38	67.7028451001054	1898	1other	1other
NODE_10341_length_1898_cov_2.052089	3.539	14	62.1822033898305	1898	1other	1other
NODE_10342_length_1897_cov_39.559175	61.325	11	49.9736425935688	1897	1other	1other
NODE_10343_length_1897_cov_13.184582	21.244	5	63.2050606220348	1897	1other	1other
NODE_10344_length_1897_cov_3.718241	6.302	2	62.2561939905113	1897	1other	1other
NODE_10345_length_1897_cov_3.426710	6.422	38	68.4154742978272	1897	1other	1other
NODE_10346_length_1897_cov_3.345277	5.335	14	63.5740643120717	1897	1other	1other
NODE_10347_length_1897_cov_3.329533	7.197	21	62.5197680548234	1897	1other	1other
NODE_10348_length_1897_cov_3.086319	5.928	38	73.7480231945177	1897	1other	1other
NODE_10349_length_1897_cov_2.659066	4.745	38	67.053241960991	1897	1other	1other
NODE_1035_length_35689_cov_11.593141	19.0556666666667	7	59.6822550365659	35689	1other	1other
NODE_10350_length_1897_cov_2.608035	4.588	38	69.7416974169742	1897	1other	1other
NODE_10351_length_1897_cov_2.559718	5.878	38	72.3900370959195	1897	1other	1other
NODE_10352_length_1897_cov_2.516830	5.015	12	70.8487084870849	1897	1other	1other
NODE_10353_length_1897_cov_2.048317	3.856	14	64.8392198207696	1897	1other	1other
NODE_10354_length_1897_cov_1.975027	3.95	14	62.1507643647865	1897	1other	1other
NODE_10355_length_1896_cov_19.778924	30.698	11	50.0527426160338	1896	1other	1other
NODE_10356_length_1896_cov_6.516024	10.219	0	50.2637130801688	1896	1other	1other
NODE_10357_length_1896_cov_5.569799	8.705	14	52.7426160337553	1896	1other	1other
NODE_10358_length_1896_cov_3.617056	6.771	12	74.2616033755274	1896	1other	1other
NODE_10359_length_1896_cov_3.058121	5.051	14	66.5084388185654	1896	1other	1other
NODE_1036_length_35629_cov_18.926800	31.0986666666667	25	71.4305762160038	35629	1other	1other
NODE_10360_length_1896_cov_2.840847	4.956	38	65.0583244962884	1896	1other	1other
NODE_10361_length_1896_cov_2.527974	4.405	38	68.4599156118144	1896	1other	1other
NODE_10362_length_1896_cov_2.350896	4.146	16	57.8059071729958	1896	1other	1other
NODE_10363_length_1896_cov_2.339489	4.531	38	71.1558854718982	1896	1other	1other
NODE_10364_length_1896_cov_2.240630	3.519	38	69.3037974683544	1896	1other	1other
NODE_10365_length_1896_cov_2.177078	3.615	14	56.9989395546129	1896	1other	1other
NODE_10366_length_1895_cov_4.127717	9.664	2	64.1688654353562	1895	1other	1other
NODE_10367_length_1895_cov_3.118478	5.507	21	65.0928381962865	1895	1other	1other
NODE_10368_length_1895_cov_3.094565	5.539	38	71.9261213720317	1895	1other	1other
NODE_10369_length_1895_cov_3.069565	5.259	2	65.6992084432718	1895	1other	1other
NODE_1037_length_35614_cov_17.343514	28.639	25	70.8457348233841	35614	1other	1other
NODE_10370_length_1895_cov_2.621196	5.44	38	66.2269129287599	1895	1other	1other
NODE_10371_length_1895_cov_2.449457	3.937	21	63.957783641161	1895	1other	1other
NODE_10372_length_1895_cov_2.392935	4.374	14	59.893899204244	1895	1other	1other
NODE_10373_length_1895_cov_2.216304	4.227	38	72.664907651715	1895	1other	1other
NODE_10374_length_1895_cov_1.923913	3.118	38	74.4063324538259	1895	1other	1other
NODE_10375_length_1894_cov_29.629146	47.395	8	9.71488912354805	1894	ascomycete	ascomycete
NODE_10376_length_1894_cov_3.480152	5.834	14	66.2090813093981	1894	1other	1other
NODE_10377_length_1894_cov_3.392061	5.678	7	56.9165786694826	1894	1other	1other
NODE_10378_length_1894_cov_3.309951	5.545	14	63.0573248407643	1894	1other	1other
NODE_10379_length_1894_cov_3.174008	6.077	38	64.5723336853221	1894	1other	1other
NODE_1038_length_35581_cov_21.267832	33.265	34	50.7124588966021	35581	1other	1other
NODE_10380_length_1894_cov_2.762915	5.025	38	66.6842661034847	1894	1other	1other
NODE_10381_length_1894_cov_2.718325	4.521	14	60.0844772967265	1894	1other	1other
NODE_10382_length_1894_cov_2.373029	3.863	38	65.5227032734953	1894	1other	1other
NODE_10383_length_1894_cov_2.251223	4.123	38	72.8616684266104	1894	1other	1other
NODE_10384_length_1894_cov_2.189777	3.897	2	68.0042238648363	1894	1other	1other
NODE_10385_length_1894_cov_1.924415	3.466	14	60.1910828025478	1894	1other	1other
NODE_10386_length_1893_cov_4.857454	9.89	21	61.8594823032224	1893	1other	1other
NODE_10387_length_1893_cov_4.060936	7.434	38	61.4896988906498	1893	1other	1other
NODE_10388_length_1893_cov_3.548966	5.74	14	65.6629688325409	1893	1other	1other
NODE_10389_length_1893_cov_3.228509	5.541	14	64.9762282091918	1893	1other	1other
NODE_1039_length_35574_cov_6.027366	10.2333333333333	7	62.1561568318614	35574	1other	1other
NODE_10390_length_1893_cov_2.784548	5.11	38	73.3227680929741	1893	1other	1other
NODE_10391_length_1893_cov_2.528836	4.024	2	67.2477548864237	1893	1other	1other
NODE_10392_length_1893_cov_2.324266	3.754	14	55.8682952734997	1893	1other	1other
NODE_10393_length_1893_cov_2.307943	4.042	14	65.0827549386012	1893	1other	1other
NODE_10394_length_1893_cov_1.978237	3.746	14	62.0286776420605	1893	1other	1other
NODE_10395_length_1893_cov_1.730686	3.107	16	59.6407818277866	1893	1other	1other
NODE_10396_length_1892_cov_43.586826	83.882	17	23.7315010570825	1892	1other	1other
NODE_10397_length_1892_cov_20.963527	34.188	11	56.0253699788584	1892	1other	1other
NODE_10398_length_1892_cov_3.732716	8.873	2	68.7632135306554	1892	1other	1other
NODE_10399_length_1892_cov_3.636364	6.793	38	70.1374207188161	1892	1other	1other
NODE_104_length_217665_cov_31.201976	50.9346190476191	25	69.0359037971194	217665	1other	1other
NODE_1040_length_35552_cov_21.416289	34.5426666666667	34	52.1292754275428	35552	1other	1other
NODE_10400_length_1892_cov_3.025585	7.57	14	65.5919661733615	1892	1other	1other
NODE_10401_length_1892_cov_2.808928	5.511	12	69.1860465116279	1892	1other	1other
NODE_10402_length_1892_cov_2.805661	4.719	2	68.3315621679065	1892	1other	1other
NODE_10403_length_1892_cov_2.686990	4.415	14	64.2706131078224	1892	1other	1other
NODE_10404_length_1892_cov_2.381600	4.248	12	72.6215644820296	1892	1other	1other
NODE_10405_length_1891_cov_3.460784	6.03	14	57.2184029613961	1891	1other	1other
NODE_10406_length_1891_cov_3.254902	6.458	2	64.304600740349	1891	1other	1other
NODE_10407_length_1891_cov_3.193355	6.846	38	70.0158646218932	1891	1other	1other
NODE_10408_length_1891_cov_3.160675	7.006	2	64.8863035430989	1891	1other	1other
NODE_10409_length_1891_cov_2.694444	4.781	38	62.1364357482813	1891	1other	1other
NODE_1041_length_35506_cov_20.878113	33.7193333333333	34	51.5884639215907	35506	1other	1other
NODE_10410_length_1891_cov_2.663943	5.118	38	68.6409307244844	1891	1other	1other
NODE_10411_length_1890_cov_2.875204	5.57	38	71.6489361702128	1890	1other	1other
NODE_10412_length_1890_cov_2.626158	4.527	14	60	1890	1other	1other
NODE_10413_length_1890_cov_2.340599	4.058	38	70.6951871657754	1890	1other	1other
NODE_10414_length_1889_cov_25.378953	39.675	11	52.779248279513	1889	1other	1other
NODE_10415_length_1889_cov_3.912759	7.536	38	69.2959237691901	1889	1other	1other
NODE_10416_length_1889_cov_3.346783	6.963	14	62.572789835892	1889	1other	1other
NODE_10417_length_1889_cov_2.513086	4.293	38	70.1958708311276	1889	1other	1other
NODE_10418_length_1889_cov_2.470556	4.825	38	63.6508781266631	1889	1other	1other
NODE_10419_length_1889_cov_1.982007	3.682	38	70.4605611434621	1889	1other	1other
NODE_1042_length_35398_cov_20.465184	33.369	34	51.2970498474059	35398	1other	1other
NODE_10420_length_1889_cov_1.484733	2.48	38	66.3118680149015	1889	1other	1other
NODE_10421_length_1888_cov_5.179487	10.539	21	68.3262711864407	1888	1other	1other
NODE_10422_length_1888_cov_4.015276	6.449	14	64.2478813559322	1888	1other	1other
NODE_10423_length_1888_cov_3.672122	5.821	38	65.122470713525	1888	1other	1other
NODE_10424_length_1888_cov_2.895254	4.999	14	61.2817796610169	1888	1other	1other
NODE_10425_length_1888_cov_2.888707	4.627	14	55.0847457627119	1888	1other	1other
NODE_10426_length_1888_cov_2.609929	4.621	12	69.542066027689	1888	1other	1other
NODE_10427_length_1888_cov_2.422259	4.02	14	60.0635593220339	1888	1other	1other
NODE_10428_length_1888_cov_2.418985	3.956	14	61.1821086261981	1888	1other	1other
NODE_10429_length_1888_cov_1.771959	3.058	30	54.7139830508475	1888	1other	1other
NODE_1043_length_35383_cov_8.164544	13.7076666666667	6	59.7631631009242	35383	1other	1other
NODE_10430_length_1887_cov_3.780022	6.205	14	59.4064652888182	1887	1other	1other
NODE_10431_length_1887_cov_3.511463	5.727	14	59.5124536301007	1887	1other	1other
NODE_10432_length_1887_cov_3.321507	6.857	38	70.217276099629	1887	1other	1other
NODE_10433_length_1887_cov_2.917031	4.855	38	69.2594565796484	1887	1other	1other
NODE_10434_length_1886_cov_20.123976	32.628	11	47.1367974549311	1886	1other	1other
NODE_10435_length_1886_cov_9.011469	15.461	12	76.6171792152704	1886	1other	1other
NODE_10436_length_1886_cov_3.972146	7.707	14	59.4379639448568	1886	1other	1other
NODE_10437_length_1886_cov_3.445112	5.498	5	58.9607635206787	1886	1other	1other
NODE_10438_length_1886_cov_3.432551	5.406	14	58.5365853658537	1886	1other	1other
NODE_10439_length_1886_cov_3.134899	6.241	38	70.8377518557794	1886	1other	1other
NODE_1044_length_35371_cov_21.774012	34.334	34	50.8354301546465	35371	1other	1other
NODE_10440_length_1886_cov_2.930639	5.471	14	63.7327677624602	1886	1other	1other
NODE_10441_length_1886_cov_2.768433	6.336	2	67.1261930010604	1886	1other	1other
NODE_10442_length_1886_cov_2.687056	5.291	38	75.5567338282079	1886	1other	1other
NODE_10443_length_1886_cov_2.638449	4.734	38	67.9745493107105	1886	1other	1other
NODE_10444_length_1886_cov_2.182414	4.341	2	66.0980810234542	1886	1other	1other
NODE_10445_length_1886_cov_1.973785	3.233	14	63.1663113006397	1886	1other	1other
NODE_10446_length_1885_cov_6.928415	10.805	14	65.9416445623342	1885	1other	1other
NODE_10447_length_1885_cov_3.108197	6.265	38	69.867374005305	1885	1other	1other
NODE_10448_length_1885_cov_2.568306	5.368	12	73.8461538461538	1885	1other	1other
NODE_10449_length_1885_cov_2.416393	3.908	16	59.6286472148541	1885	1other	1other
NODE_1045_length_35345_cov_17.489345	28.3963333333333	25	66.8581128872542	35345	1other	1other
NODE_10450_length_1885_cov_2.186885	3.989	38	68.5333333333333	1885	1other	1other
NODE_10451_length_1884_cov_17.663204	27.471	34	48.7791932059448	1884	1other	1other
NODE_10452_length_1884_cov_3.586113	6.088	7	59.447983014862	1884	1other	1other
NODE_10453_length_1884_cov_3.471296	6.054	2	63.0042462845011	1884	1other	1other
NODE_10454_length_1884_cov_3.179333	5.907	14	67.3566878980892	1884	1other	1other
NODE_10455_length_1884_cov_2.745216	4.574	14	64.7278548559232	1884	1other	1other
NODE_10456_length_1884_cov_2.585566	4.728	38	75.1867662753469	1884	1other	1other
NODE_10457_length_1884_cov_2.564243	4.717	38	66.8259023354565	1884	1other	1other
NODE_10458_length_1884_cov_2.455987	4.21	16	57.2717622080679	1884	1other	1other
NODE_10459_length_1884_cov_2.062329	3.546	14	62.8450106157113	1884	1other	1other
NODE_1046_length_35328_cov_21.330281	34.2136666666667	34	51.9101571396037	35328	1other	1other
NODE_10460_length_1883_cov_3.560175	6.666	2	69.7291556027616	1883	1other	1other
NODE_10461_length_1883_cov_2.770788	4.968	14	62.1996796583022	1883	1other	1other
NODE_10462_length_1883_cov_2.440372	4.023	14	55.6558682952735	1883	1other	1other
NODE_10463_length_1883_cov_2.363239	3.765	14	63.781200212427	1883	1other	1other
NODE_10464_length_1883_cov_1.971007	3.311	38	61.2851832182687	1883	1other	1other
NODE_10465_length_1883_cov_1.939825	4.163	14	67.4455655868295	1883	1other	1other
NODE_10466_length_1882_cov_4.286809	8.19	38	74.548352816153	1882	1other	1other
NODE_10467_length_1882_cov_4.204160	7.434	38	68.5441020191286	1882	1other	1other
NODE_10468_length_1882_cov_3.642583	6.134	14	55.6323060573858	1882	1other	1other
NODE_10469_length_1882_cov_2.834154	4.752	38	72.422954303932	1882	1other	1other
NODE_1047_length_35307_cov_5.836633	9.89066666666667	7	57.7726152364224	35307	1other	1other
NODE_10470_length_1882_cov_2.564313	5.752	14	64.346439957492	1882	1other	1other
NODE_10471_length_1882_cov_2.356869	4.882	14	63.0180658873539	1882	1other	1other
NODE_10472_length_1882_cov_2.038862	4.038	14	61.8490967056323	1882	1other	1other
NODE_10473_length_1882_cov_2.013136	3.425	2	65.2777777777778	1882	1other	1other
NODE_10474_length_1882_cov_1.973180	3.316	2	62.6461211477152	1882	1other	1other
NODE_10475_length_1882_cov_1.969349	3.281	14	54.2735042735043	1882	1other	1other
NODE_10476_length_1881_cov_5.457831	8.959	38	70.388091440723	1881	1other	1other
NODE_10477_length_1881_cov_4.721249	9.74	14	60.7123870281765	1881	1other	1other
NODE_10478_length_1881_cov_4.158269	9.737	2	67.7830940988836	1881	1other	1other
NODE_10479_length_1881_cov_3.236035	6.373	12	67.0229823623731	1881	1other	1other
NODE_1048_length_35271_cov_20.990061	34.1543333333333	34	50.7130503813331	35271	1other	1other
NODE_10480_length_1881_cov_2.723987	4.903	14	64.6464646464647	1881	1other	1other
NODE_10481_length_1880_cov_3.607671	6.3	2	65.5851063829787	1880	1other	1other
NODE_10482_length_1880_cov_3.533151	6.225	38	66.4893617021277	1880	1other	1other
NODE_10483_length_1880_cov_3.442192	5.83	2	66.3297872340426	1880	1other	1other
NODE_10484_length_1880_cov_3.333699	5.215	14	56.1702127659574	1880	1other	1other
NODE_10485_length_1880_cov_2.893699	5.876	2	62.2459893048128	1880	1other	1other
NODE_10486_length_1880_cov_2.813699	4.579	2	61.5425531914894	1880	1other	1other
NODE_10487_length_1880_cov_2.623562	4.993	38	69.2513368983957	1880	1other	1other
NODE_10488_length_1880_cov_2.595068	4.833	38	67.8723404255319	1880	1other	1other
NODE_10489_length_1880_cov_2.505753	4.531	38	69.1489361702128	1880	1other	1other
NODE_1049_length_35201_cov_17.841973	29.5583333333333	25	69.0775830232096	35201	1other	1other
NODE_10490_length_1880_cov_2.091507	4.548	38	72.3404255319149	1880	1other	1other
NODE_10491_length_1880_cov_1.927123	3.699	12	72.5	1880	1other	1other
NODE_10492_length_1880_cov_1.762192	4.075	2	65.6382978723404	1880	1other	1other
